1	вадим	\N	33	1	\N	0	0	1
2	вадим	\N	\N	2	\N	0	1426626000	1
3	вадим	\N	\N	3	\N	\N	1426626000	1
4	вадим	\N	\N	4	\N	0	1426626000	1
\.


