6	Основное	19	main_menu	0
7	Основное	20	main_menu	0
28	Главное меню	1	main_menu	0
46	Основное	54	main_menu	54
47	Основное	54	main_menu	54
45	Основное	53	main_menu	53
48	Основное	55	main_menu	0
41	Основное	50	main_menu	50
43	Основное	52	main_menu	52
44	Основное	52	main_menu	52
49	Основное	55	main_menu	0
50	Основное	56	main_menu	0
51	Основное	56	main_menu	0
52	Основное	56	main_menu	0
53	Основное	57	main_menu	0
54	Основное	58	main_menu	0
\.


