592	Profilynie-organizatsii-pri-nalichii	52	\N	\N	\N
228	vote/front	1	\N	\N	\N
593	Polnomochiya	52	\N	\N	\N
253	openregion-purchase	1			
594	Dokumenti	52	\N	\N	\N
303	Aleksandrovskiy-rayon	1			
595	/documents/front/	52	\N	\N	\N
305	Aleksandrovskiy-rayon_history	1			
596	/documents/front/projects	52	\N	\N	\N
136	Nedropolyzovanie-i-TYaK	1	Недропользование и ТЭК		
597	/documents/front/regulations	52	\N	\N	\N
598	Gosudarstvennie-i-tselevie-programmi	52	\N	\N	\N
599	Obsuzhdenie-proektov-NPA	52	\N	\N	\N
600	Formi-obrashteniy--zayavleniy	52	\N	\N	\N
601	Poryadok-obzhalovaniya-normativnih-pravovih-aktov-i-inih-resheniy	52	\N	\N	\N
244	photoGallery/front/index	1	\N	\N	\N
602	Informatsionnie-sistemi--banki-dannih--reestri--registri	52	\N	\N	\N
246	video/front/view	1	\N	\N	\N
603	Deyatelynosty	52	\N	\N	\N
604	Osnovnie-napravleniya-deyatelynosti	52	\N	\N	\N
249	opendata/front/form	1	\N	\N	\N
605	Plani-rabot	52	\N	\N	\N
606	Otcheti-i-dokladi-o-deyatelynosti	52	\N	\N	\N
252	opendata/front/statistic	1	\N	\N	\N
607	Proekti-i-programmi	52	\N	\N	\N
608	Press-tsentr	52	\N	\N	\N
257	people/duma/index/?type=2	1	\N	\N	\N
609	/news/front	52	\N	\N	\N
610	afisha/front	52	\N	\N	\N
611	/photoGallery/front/index	52	\N	\N	\N
612	/video/front/view	52	\N	\N	\N
613	Stenogrammi	52	\N	\N	\N
614	Akkreditatsiya-SMI	52	\N	\N	\N
615	Kontakti	52	\N	\N	\N
619	vneshnie_sng	1			
549	peredovoi-proizvodstvo	1			
622	Neftekhimicheskiy_klaster	1	\N	\N	\N
625	Lesopromyshlennyy_klaster	1	\N	\N	\N
627	Klaster_trudnoizvlekaemykh_prirodnykh_resursov	1	\N	\N	\N
630	Istoriko-kulturnyy_park	1	\N	\N	\N
277	smi/front	1	\N	\N	\N
278	people/duma/index/?type=3	1	\N	\N	\N
280	afisha/front	1	\N	\N	\N
281	documents/front/strategy_regional	1	\N	\N	\N
282	documents/front/reports	1	\N	\N	\N
283	documents/front/ratings	1	\N	\N	\N
294	Asinovskiy-rayon_nature_res	1			
764	putin	55			
299	Gorod-Tomsk_economic	1	Экономика		
301	Gorod-Tomsk_social	1			
302	Gorod-Tomsk_scheme	1	\N	\N	\N
298	Gorod-Tomsk	1			
293	Asinovskiy-rayon	1			
307	Aleksandrovskiy-rayon_scheme	1			
300	Gorod-Tomsk_history	1			
296	Asinovskiy-rayon_social	1			
297	Asinovskiy-rayon_scheme	1			
215	gkh	1			
292	adm	1			
304	Aleksandrovskiy-rayon_nature_res	1			
358	ZATO-Seversk	1			
908		1			
254	verstka-discussion	1			
552	Udobniy-gorod	1			
329	Gorod-Kedroviy_nature_res	1	\N	\N	\N
330	Gorod-Kedroviy_history	1	\N	\N	\N
331	Gorod-Kedroviy_social	1	\N	\N	\N
332	Gorod-Kedroviy_scheme	1	\N	\N	\N
339	Kolpashevskiy-rayon_nature_res	1	\N	\N	\N
340	Kolpashevskiy-rayon_history	1	\N	\N	\N
341	Kolpashevskiy-rayon_social	1	\N	\N	\N
342	Kolpashevskiy-rayon_scheme	1	\N	\N	\N
344	Krivosheinskiy-rayon_nature_res	1	\N	\N	\N
345	Krivosheinskiy-rayon_history	1	\N	\N	\N
346	Krivosheinskiy-rayon_social	1	\N	\N	\N
349	Molchanovskiy-rayon_nature_res	1	\N	\N	\N
350	Molchanovskiy-rayon_history	1	\N	\N	\N
351	Molchanovskiy-rayon_social	1	\N	\N	\N
352	Molchanovskiy-rayon_scheme	1	\N	\N	\N
359	ZATO-Seversk_nature_res	1	\N	\N	\N
362	ZATO-Seversk_scheme	1	\N	\N	\N
364	Gorod-Strezhevoy_nature_res	1	\N	\N	\N
365	Gorod-Strezhevoy_history	1	\N	\N	\N
366	Gorod-Strezhevoy_social	1	\N	\N	\N
367	Gorod-Strezhevoy_scheme	1	\N	\N	\N
374	Tomskiy-rayon_nature_res	1	\N	\N	\N
375	Tomskiy-rayon_history	1	\N	\N	\N
376	Tomskiy-rayon_social	1	\N	\N	\N
377	Tomskiy-rayon_scheme	1	\N	\N	\N
379	Pervomayskiy-rayon_nature_res	1	\N	\N	\N
380	Pervomayskiy-rayon_history	1	\N	\N	\N
381	Pervomayskiy-rayon_social	1	\N	\N	\N
382	Pervomayskiy-rayon_scheme	1	\N	\N	\N
388	Shegarskiy-rayon_nature_res	1	\N	\N	\N
389	Shegarskiy-rayon_history	1	\N	\N	\N
390	Shegarskiy-rayon_social	1	\N	\N	\N
391	Shegarskiy-rayon_scheme	1	\N	\N	\N
392	Kontakti	49	\N	\N	\N
393	Akkreditatsiya-SMI	49	\N	\N	\N
394	Stenogrammi	49	\N	\N	\N
395	video/front/view	49	\N	\N	\N
396	photoGallery/front/index	49	\N	\N	\N
397	afisha/front	49	\N	\N	\N
398	news/front	49	\N	\N	\N
399	Press-tsentr	49	\N	\N	\N
400	Proekti-i-programmi	49	\N	\N	\N
401	Otcheti-i-dokladi-o-deyatelynosti	49	\N	\N	\N
402	Plani-rabot	49	\N	\N	\N
403	Osnovnie-napravleniya-deyatelynosti	49	\N	\N	\N
404	Deyatelynosty	49	\N	\N	\N
405	Informatsionnie-sistemi--banki-dannih--reestri--registri	49	\N	\N	\N
406	Poryadok-obzhalovaniya-normativnih-pravovih-aktov-i-inih-resheniy	49	\N	\N	\N
407	Formi-obrashteniy--zayavleniy	49	\N	\N	\N
408	Obsuzhdenie-proektov-NPA	49	\N	\N	\N
409	Gosudarstvennie-i-tselevie-programmi	49	\N	\N	\N
410	Administrativnie-reglamenti	49	\N	\N	\N
411	Proekti-normativnih-pravovih-aktov	49	\N	\N	\N
412	Normativnie-pravovie-akti	49	\N	\N	\N
413	Dokumenti	49	\N	\N	\N
414	Polnomochiya	49	\N	\N	\N
415	Profilynie-organizatsii-pri-nalichii	49	\N	\N	\N
416	Podvedomstvennie-organizatsii--po-nalichiyu-	49	\N	\N	\N
417	Koordinatsionnie--soveshtatelynie-organi---po-nalichiyu-	49	\N	\N	\N
418	Territorialynie-organi--po-nalichiyu-	49	\N	\N	\N
419	Komiteti-i-Otdeli	49	\N	\N	\N
420	/people/front	49	\N	\N	\N
421	Ctruktura	49	\N	\N	\N
453	Ctruktura	50	\N	\N	\N
454	/people/front	50	\N	\N	\N
455	Komiteti-i-Otdeli	50	\N	\N	\N
456	Territorialynie-organi--po-nalichiyu-	50	\N	\N	\N
457	Koordinatsionnie--soveshtatelynie-organi---po-nalichiyu-	50	\N	\N	\N
458	Podvedomstvennie-organizatsii--po-nalichiyu-	50	\N	\N	\N
459	Profilynie-organizatsii-pri-nalichii	50	\N	\N	\N
65	Otdel-po-obespecheniyu-deyatelynosti-Soveta-bezopasnosti	1	\N	\N	\N
109	Reestri--banki-dannih	1	\N	\N	\N
460	Polnomochiya	50	\N	\N	\N
461	Dokumenti	50	\N	\N	\N
462	/documents/front/	50	\N	\N	\N
311	Bakcharskiy-rayon_social	1			
318	Ziryanskiy-rayon	1			
315	Verhneketskiy-rayon_history	1			
312	Bakcharskiy-rayon_scheme	1			
314	Verhneketskiy-rayon_nature_res	1			
316	Verhneketskiy-rayon_social	1			
323	Kargasokskiy-rayon	1			
313	Verhneketskiy-rayon	1			
324	Kargasokskiy-rayon_nature_res	1			
328	Gorod-Kedroviy	1			
334	Kozhevnikovskiy-rayon_nature_res	1			
338	Kolpashevskiy-rayon	1			
347	Krivosheinskiy-rayon_scheme	1			
348	Molchanovskiy-rayon	1			
354	Parabelyskiy-rayon_nature_res	1			
378	Pervomayskiy-rayon	1			
363	Gorod-Strezhevoy	1			
370	Tegulydetskiy-rayon_history	1			
387	Shegarskiy-rayon	1			
325	Kargasokskiy-rayon_history	1			
326	Kargasokskiy-rayon_social	1			
327	Kargasokskiy-rayon_scheme	1			
333	Kozhevnikovskiy-rayon	1			
335	Kozhevnikovskiy-rayon_history	1			
337	Kozhevnikovskiy-rayon_scheme	1			
343	Krivosheinskiy-rayon	1			
353	Parabelyskiy-rayon	1			
355	Parabelyskiy-rayon_history	1			
356	Parabelyskiy-rayon_social	1			
357	Parabelyskiy-rayon_scheme	1			
360	ZATO-Seversk_history	1			
361	ZATO-Seversk_social	1			
368	Tegulydetskiy-rayon	1			
371	Tegulydetskiy-rayon_social	1			
372	Tegulydetskiy-rayon_scheme	1			
383	Chainskiy-rayon_nature_res	1			
384	Chainskiy-rayon_history	1			
385	Chainskiy-rayon_social	1			
386	Chainskiy-rayon_scheme	1			
310	Bakcharskiy-rayon_history	1			
320	Ziryanskiy-rayon_history	1			
322	Ziryanskiy-rayon-scheme	1			
319	Ziryanskiy-rayon-nature-res	1			
66	Komitet-po-voprosam-GO-i-ChS-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
67	Zamestitely-Gubernatora-Tomskoy-oblasti-po-vzaimodeystviyu-s-federalynimi-organami-gosudarstvennoy-vlasti	1	\N	\N	\N
68	Predstavitelystvo-Tomskoy-oblasti-pri-Pravitelystve-Rossiyskoy-Federatsii	1	\N	\N	\N
69	Upravlyayushtiy-delami-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
70	Finansovo-hozyaystvennoe-upravlenie-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
71	Komitet-po-gosudarstvenno-pravovim-voprosam-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
72	Komitet-po-obshtim-voprosam-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
111	Mezhnatsionalynoe-soglasie	1	\N	\N	\N
113	Dostupnoe-zhilye-i-ZhKH	1	\N	\N	\N
229	Upravlenie-ohotnichyego-hozyaystva-Tomskoy-oblasti	1	\N	\N	\N
230	Komitet-po-litsenzirovaniyu-Tomskoy-oblasti	1	\N	\N	\N
231	Zamestitely-Gubernatora-Tomskoy-oblasti-----nachalynik-Departamenta-finansov	1	\N	\N	\N
232	Departament-gosudarstvennogo-zakaza-Tomskoy-oblasti	1	\N	\N	\N
233	Inspektsiya-gosudarstvennogo-tehnicheskogo-nadzora-Tomskoy-oblasti	1	\N	\N	\N
234	Departament-finansov-Tomskoy-oblasti	1	\N	\N	\N
235	Stenogrammi	1	\N	\N	\N
236	Press-tsentr	1	\N	\N	\N
237	Itogi	1	\N	\N	\N
238	Prezidentskaya-programma	1	\N	\N	\N
239	Nagradi-Administratsii-oblasti	1	\N	\N	\N
240	Nagradi-Tomskoy-oblasti	1	\N	\N	\N
241	Nagradi-Gubernatora-Tomskoy-oblasti	1	\N	\N	\N
242	Gosudarstvennie-nagradi	1	\N	\N	\N
243	Nagradi-	1	\N	\N	\N
274	Novosti	1	\N	\N	\N
275	Perecheny-akkreditovanih-SMI	1	\N	\N	\N
276	Akkreditatsiya-SMI	1	\N	\N	\N
285	Yakspertniy-sovet-pri-zamestitele-Gubernatora-Tomskoy-oblasti-po-stroitelystvu-i-infrastrukture	1	\N	\N	\N
286	Rekomendatsii-po-upravleniyu-mnogokvartirnim-domom	1	\N	\N	\N
287	Yakspertniy-sovet-pri-zamestitele-Gubernatora-Tomskoy-oblasti-po-investitsionnoy-politike-i-imushtestvennim-otnosheniyam	1	\N	\N	\N
288	Yakspertniy-sovet-pri-zamestitele-Gubernatora-Tomskoy-oblasti-po-nauchno-obrazovatelynomu-kompleksu-i-innovatsionnoy-politike	1	\N	\N	\N
290	Departament-po-vzaimodeystviyu-s-zakonodatelynimi-i-predstavitelynimi-organami-vlasti-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
26	Organizatsionnie-meropriyatiya	1	\N	\N	\N
27	Konkursi-na-zameshtenie-vakantnih-dolzhnostey-i-vklyuchenie-v-kadroviy-rezerv--zdesy-baza-vakansiy-dolzhna-bity-	1	\N	\N	\N
29	asdasd	1	\N	\N	\N
32	Turizm	1	\N	\N	\N
38	Yakspertniy-sovet-pri-zamestitele-Gubernatora-Tomskoy-oblasti-po-vnutrenney-politike	1	\N	\N	\N
39	Zamestitely-Gubernatora-Tomskoy-oblasti-po-voprosam-bezopasnosti	1	\N	\N	\N
44	Zamestitely-Gubernatora-po-stroitelystvu-i-infrastrukture	1	\N	\N	\N
45	Departament-ZhKH-i-gosudarstvennogo-zhilishtnogo-nadzora-Tomskoy-oblasti	1	\N	\N	\N
46	Departament-arhitekturi-i-stroitelystva-Tomskoy-oblasti	1	\N	\N	\N
47	Formi-publichnoy-otchetnosti-	1	\N	\N	\N
48	Rezulytati-provedeniya-nezavisimoy-otsenki-	1	\N	\N	\N
49	Realizatsiya-nezavisimoy-otsenki-	1	\N	\N	\N
50	Reestr-dokumentov-strategicheskogo-planirovaniya-Tomskoy-oblasti	1	\N	\N	\N
51	Sotsialynaya-politika	1	\N	\N	\N
52	Litsenzirovanie	1	\N	\N	\N
54	Privatizatsiya-gosudarstvennogo-imushtestva	1	\N	\N	\N
57	Departament-lesnogo-hozyaystva-Tomskoy-oblasti	1	\N	\N	\N
58	Departament-po-rabote-s-organami-mestnogo-samoupravleniya-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
59	Departament-ZAGS-Tomskoy-oblasti	1	\N	\N	\N
60	Komitet-gosudarstvennoy-natsionalynoy-politiki-i-obshtestvennih-svyazey-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
61	Komitet-po-mobilizatsionnoy-podgotovke-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
62	Komitet-obshtestvennoy-bezopasnosti-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
63	Komitet-po-obespecheniyu-deyatelynosti-mirovih-sudey-Tomskoy-oblasti	1	\N	\N	\N
73	Komitet-organizatsionnoy-raboti-i-protokola-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
74	Otdel-po-dokumentalynoy-svyazi-i-rezhimu-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
75	Departament-ekspertno-analiticheskoy-raboti-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
76	Kontrolyno-revizionnoe-upravlenie-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
77	Komitet-gosudarstvennogo-finansovogo-kontrolya-Tomskoy-oblasti	1	\N	\N	\N
79	Predstavitely-v-Sovete-Federatsii	1	\N	\N	\N
80	Izbiratelynaya-kommisiya	1	\N	\N	\N
81	Mestnoe-samoupravlenie	1	\N	\N	\N
85	Vedomstvennie-tselevie-programmi	1	\N	\N	\N
86	Deystvuyushtie-gosudarstvennie-programmi	1	\N	\N	\N
87	Otcheti-o-realizatsii-gosudarstvennih-programm	1	\N	\N	\N
88	Formi-otchetnosti-po-gosudarstvennim-programmam	1	\N	\N	\N
89	Normativno-pravovie-akti	1	\N	\N	\N
90	Perehod-na-gosudarstvennie-programmi	1	\N	\N	\N
91	Gosudarstvennie-programmi-	1	\N	\N	\N
92	Shema-territorialynogo-planirovaniya	1	\N	\N	\N
93	Programma-sotsialyno-ekonomicheskogo-razvitiya-Tomskoy-oblasti	1	\N	\N	\N
94	Strategiya-razvitiya-Tomskoy-oblasti	1	\N	\N	\N
95	Strategicheskoe-planirovanie-na-federalynom-urovne	1	\N	\N	\N
98	Prisvoenie-klassnih-chinov	1	\N	\N	\N
100	Provedenie-attestatsii	1	\N	\N	\N
101	Gosudarstvennaya-grazhdanskaya-sluzhba-	1	\N	\N	\N
102	Perecheny-dokumentov	1	\N	\N	\N
103	Kval-trebovaniya	1	\N	\N	\N
104	Prava--denezhnoe-soderzhanie--otpusk-i-t-d--	1	\N	\N	\N
105	Ogranicheniya-i-zapreti	1	\N	\N	\N
106	Poryadok-postupleniya	1	\N	\N	\N
107	O-gosudarstvennoy-grazhdanskoy-sluzhbe	1	\N	\N	\N
53	Innovatsionnaya-deyatelynosty	1			
37	Konfessii	1			
30	O-REGIONE	1			
55	Vneshnie-svyazi	1			
284	Obshtee-obrazovanie	1			
96	poryadok-obzhalovaniya	1			
33	Grazhdanskoe-obshtestvo	1			
34	Obshtestvennie-organizatsii	1			
35	Politicheskie-partii	1			
36	Natsionalynie-obaedineniya	1			
40	Mediasfera	1			
41	Obshtestvennaya-palata	1			
110	Demograficheskaya-politika	1	\N	\N	\N
112	Gosudarstvennoe-upravlenie	1	\N	\N	\N
114	Obrazovanie-i-nauka	1	\N	\N	\N
115	Zdravoohranenie	1	\N	\N	\N
116	Fondoviy-rinok	1	\N	\N	\N
117	Vistavki	1	\N	\N	\N
124	Zamestitely-gubernatora-Tomskoy-oblasti-po-promishlennoy-politike	1	\N	\N	\N
125	Departament-po-nedropolyzovaniyu-i-razvitiyu-neftegazodobivayushtego-kompleksa-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
126	Informatsionnie-materiali	1	\N	\N	\N
127	Publichnie-konsulytatsii	1	\N	\N	\N
128	Yakspertiza-NPA	1	\N	\N	\N
129	Zaklyucheniya-ob-ORV	1	\N	\N	\N
130	Publichnie-konsulytatsii-v-ramkah-ekspertizi	1	\N	\N	\N
131	Zaklyucheniya-ob-ekspertize-NPA	1	\N	\N	\N
141	Pishtevaya-promishlennosty	1	\N	\N	\N
142	Zagotovitelynaya-deyatelynosty	1	\N	\N	\N
143	Legkaya-promishlennosty	1	\N	\N	\N
144	Torgovlya	1	\N	\N	\N
145	Obshtestvennoe-pitanie	1	\N	\N	\N
146	Bitovie-uslugi	1	\N	\N	\N
147	Transport-i-svyazy	1	\N	\N	\N
149	Nalogi-i-sbori	1	\N	\N	\N
150	Yakonomicheskaya-politika	1	\N	\N	\N
151	Ispolnenie--mayskih--ukazov-Prezidenta-RF	1	\N	\N	\N
152	Strategicheskoe-planirovanie-na-munitsipalynom-urovne	1	\N	\N	\N
153	Reestr-otmenennih-i-utrativshih-silu-dokumentov-strategicheskogo-i-programmno-tselevogo-planirovaniya-Tomskoy-oblasti	1	\N	\N	\N
154	Reestr-dokumentov-programmno-tselevogo-planirovaniya-Tomskoy-oblasti	1	\N	\N	\N
155	Postuplenie-na-Gossluzhbu	1	\N	\N	\N
156	Departament-obshtego-obrazovaniya-Tomskoy-oblasti	1	\N	\N	\N
157	Departament-sotsialynoy-zashtiti-naseleniya-Tomskoy-oblasti	1	\N	\N	\N
160	Komitet-po-atomnoy-promishlennosti-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
161	Departament-promishlennosti-i-razvitiya-predprinimatelystva-Tomskoy-oblasti	1	\N	\N	\N
162	Departament-energetiki-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
163	Sovet-veteranov	1	\N	\N	\N
165	Zamestitely-Gubernatora-Tomskoy-oblasti-po-investitsionnoy-politike-i-imushtestvennim-otnosheniyam	1	\N	\N	\N
166	Departament-transporta--dorozhnoy-deyatelynosti-i-svyazi-Tomskoy-oblasti	1	\N	\N	\N
167	Yakspertniy-sovet-pri-zamestitele-Gubernatora-Tomskoy-oblasti-po-promishlennoy-politike	1	\N	\N	\N
168	Zamestitely-Gubernatora-Tomskoy-oblasti-po-agropromishlennoy-politike-i-prirodopolyzovaniyu	1	\N	\N	\N
169	Departament-po-sotsialyno-ekonomicheskomu-razvitiyu-sela-Tomskoy-oblasti	1	\N	\N	\N
170	Nezavisimaya-otsenka--	1	\N	\N	\N
172	Departament-prirodnih-resursov-i-ohrani-okruzhayushtey-sredi-Tomskoy-oblasti	1	\N	\N	\N
173	Departament-potrebitelyskogo-rinka-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
174	Departament-investitsiy-Tomskoy-oblasti	1	\N	\N	\N
175	Departament-mezhdunarodnih-i-regionalynih-svyazey-Administratsii-Tomskoy-oblasti	1	\N	\N	\N
176	Departament-po-kulyture-i-turizmu-Tomskoy-oblasti	1	\N	\N	\N
